run_id,date,dataset,parameters,mean_val_dice,std_val_dice,hypothesis,notes,interpretation,architecture_activation,architecture_bottleneck_channels,architecture_dropout_probability,architecture_encoder_channels,architecture_group_norm_num_groups,architecture_input_channels,architecture_kernel_size,architecture_normalization,architecture_skip_connection_mode,architecture_upsampling_mode,architecture_use_attention_gates,architecture_use_depthwise_separable_convolutions,architecture_use_residual_connections,architecture_use_single_convolution_per_block,training_batch_size,training_cyclic_learning_rate_half_cycle_epochs,training_cyclic_learning_rate_maximum,training_cyclic_learning_rate_minimum,training_data_root,training_early_stopping_minimum_improvement_delta,training_early_stopping_patience,training_epochs,training_image_size,training_learning_rate,training_max_samples,training_seed,training_use_color_input,training_use_cyclic_learning_rate,training_weight_decay,training_gradient_clipping_max_norm,training_use_augmentation,training_augmentation_apply_horizontal_flip,training_augmentation_apply_vertical_flip,training_augmentation_rotation_max_angle_degrees,architecture_weight_initialization,architecture_convolutions_per_block
2026_07_19_18_53_21_1753713,2026-07-19,Idrib,27953,0.8492,0.0187,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Idrib,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_43_21_1753698,2026-07-19,BkaiIgh,27987,0.6716,0.0331,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/BkaiIgh,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_56_22_1753720,2026-07-19,Nuclei,27953,0.1106,0.0757,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Nuclei,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_05_34_1753646,2026-07-19,UltrasoundNerve,24027,0.7075,0.008,Depth-wise separable layers (18-36-72) + attention gate does not lose much in Dice.,Depth-wise separable layers (18-36-72) + attention gate,,h_swish,72,0.0,"[18, 36]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/UltrasoundNerve,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_18_20_54_1753670,2026-07-19,EMSegmentation,19569,0.742,0.0174,Depth-wise separable layers (16-32-64) + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/EMSegmentation,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_18_44_21_1753700,2026-07-19,Busi,27665,0.6359,0.0064,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Busi,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_16_54_1753664,2026-07-19,CovidQUEx,19569,0.7108,0.0085,Depth-wise separable layers (16-32-64) + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/CovidQUEx,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_18_45_44_1753701,2026-07-19,CellNuclei,27953,0.884,0.0046,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/CellNuclei,0.001,10,150,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_10_44_1753654,2026-07-19,MmWhsMr,19688,0.428,0.0568,Depth-wise separable layers (16-32-64) + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/MmWhsMr,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_18_58_43_1753722,2026-07-19,Pandental,27665,0.9362,0.0017,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Pandental,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_30_30_1753683,2026-07-19,Promise12,19569,0.792,0.0104,Depth-wise separable layers (16-32-64) + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Promise12,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_19_00_22_1753726,2026-07-19,TnbcNuclei,27953,0.7457,0.0037,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/TnbcNuclei,0.001,10,150,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_40_32_1753694,2026-07-19,Chaos,27733,0.6957,0.1158,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Chaos,0.001,10,150,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_49_21_1753706,2026-07-19,CystoFluid,27953,0.7952,0.024,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/CystoFluid,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_17_33_01_1753501,2026-07-19,Btcv,31694,0.6526,0.0222,Depth-wise separable layers (18-36-72) + triple convolution per block does not lose much in Dice.,Depth-wise separable layers (18-36-72) + triple convolution,,h_swish,72,0.0,"[18, 36]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32,2,0.0001,1e-05,data/Btcv,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_59_51_1753725,2026-07-19,RoboTool,27953,0.7873,0.01,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/RoboTool,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_05_24_1753731,2026-07-19,Yeaz,27665,0.84,0.0157,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Yeaz,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_04_22_1753729,2026-07-19,UwSkinCancer,27953,0.8428,0.0139,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/UwSkinCancer,0.001,10,150,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_55_43_1753717,2026-07-19,M2caiSeg,28259,0.2763,0.0044,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/M2caiSeg,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_04_45_1753730,2026-07-19,Wbc,27987,0.9514,0.0055,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Wbc,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_55_22_1753716,2026-07-19,Kvasir,27953,0.6716,0.0406,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Kvasir,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_28_00_1753680,2026-07-19,Nuset,19569,0.9477,0.0009,Depth-wise separable layers (16-32-64) + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Nuset,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_18_55_43_1753718,2026-07-19,Monusac,28038,0.4511,0.1904,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Monusac,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_17_58_47_1753629,2026-07-19,DynamicNuclear,24027,0.939,0.0022,Depth-wise separable layers (18-36-72) + attention gate does not lose much in Dice.,Depth-wise separable layers (18-36-72) + attention gate,,h_swish,72,0.0,"[18, 36]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/DynamicNuclear,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_19_14_24_1753742,2026-07-19,ChaseDB1,17037,0.3223,0.2197,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/ChaseDB1,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_53_45_1753714,2026-07-19,Isic2016,27953,0.8965,0.0027,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Isic2016,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_15_43_1753743,2026-07-19,Chuac,16821,0.1602,0.1444,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Chuac,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_11_23_1753737,2026-07-19,Bbbc010,16821,0.8989,0.0103,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Bbbc010,0.001,10,150,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_19_24_1753669,2026-07-19,DynamicNuclear,19569,0.9368,0.0013,Depth-wise separable layers (16-32-64) + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/DynamicNuclear,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_18_28_01_1753678,2026-07-19,MosMedPlus,19569,0.752,0.0022,Depth-wise separable layers (16-32-64) + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/MosMedPlus,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_19_18_54_1753749,2026-07-19,Drive,17037,0.5616,0.3409,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Drive,0.001,10,150,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_09_53_1753736,2026-07-19,AbdomenUS,16925,0.6112,0.0381,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/AbdomenUS,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_44_21_1753699,2026-07-19,BriFiSeg,27665,0.8226,0.0033,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/BriFiSeg,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_59_22_1753723,2026-07-19,PolypGen,27953,0.4981,0.0259,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/PolypGen,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_18_59_1753748,2026-07-19,Deepbacs,16821,0.7972,0.0569,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Deepbacs,0.001,10,150,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_18_38_01_1753692,2026-07-19,Acdc,27716,0.8245,0.0119,Depth-wise separable layers (16-32-64) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (16-32-64) + triple convolution + attention gate,,h_swish,64,0.0,"[16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Acdc,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_17_58_42_1753612,2026-07-19,Btcv,24274,0.6041,0.0158,Depth-wise separable layers (18-36-72) + attention gate does not lose much in Dice.,Depth-wise separable layers (18-36-72) + attention gate,,h_swish,72,0.0,"[18, 36]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Btcv,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,
2026_07_19_19_11_53_1753738,2026-07-19,BkaiIgh,17063,0.6121,0.0931,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/BkaiIgh,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_23_33_1753753,2026-07-19,Idrib,17037,0.792,0.1485,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Idrib,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_12_28_1753740,2026-07-19,Busi,16821,0.5918,0.0169,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,1,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Busi,0.001,10,100,256,0.001,,44,False,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_27_25_1753760,2026-07-19,Nuclei,17037,0.1028,0.0779,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/Nuclei,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_17_22_1753746,2026-07-19,CystoFluid,17037,0.7663,0.0401,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/CystoFluid,0.001,10,100,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
2026_07_19_19_12_53_1753741,2026-07-19,CellNuclei,17037,0.8833,0.0072,Depth-wise separable layers (12-24-48) + triple convolution per block + attention gate does not lose much in Dice.,Depth-wise separable layers (12-24-48) + triple convolution + attention gate,,h_swish,48,0.0,"[12, 24]",8,3,3,instance_norm,concat,nearest_neighbor,True,True,False,False,32,2,0.0001,1e-05,data/CellNuclei,0.001,10,150,256,0.001,,44,True,False,0.0001,,False,True,True,15,kaiming_normal,3
